Logging requires wandb to be installed. Run `pip install wandb`.
step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
3004,44428,3004,0.18122583086733357,1.0,1.0
3005,44445,3005,0.5746610441274242,0.0,0.9090909090909091
3006,44462,3006,0.530134258375142,0.0,0.7857142857142857
3007,44479,3007,0.47494522425040486,0.0,0.8
3008,44496,3008,0.29061258840738446,0.0,0.8181818181818182
3009,44505,3009,1.0049141633653562,0.0,0.6
3010,44514,3010,0.3596806497662328,1.0,1.0
3011,44531,3011,0.22402722475067094,0.0,0.9
3012,44548,3012,0.4734679107672264,0.0,0.8181818181818182
3013,44565,3013,0.6480460058928657,0.0,0.7
3014,44574,3014,0.7402806352038169,0.0,0.6666666666666666
3015,44583,3015,0.8456039229931775,0.0,0.8571428571428571
3016,44592,3016,0.3061316135845118,1.0,1.0
3017,44609,3017,0.5680653049139437,0.0,0.9
3018,44618,3018,1.1972241102625674,0.0,0.75
3019,44635,3019,0.4817513445887016,0.0,0.9166666666666666
3020,44652,3020,0.6430671037232969,0.0,0.9
3021,44669,3021,0.539014154317556,0.0,0.9
3022,44678,3022,1.2465929415920982,0.0,0.875
3023,44695,3023,0.273302955963743,0.0,0.9333333333333333
3024,44704,3024,0.5170778223982779,0.0,0.8
3025,44721,3025,0.36424846707359393,0.0,0.9166666666666666
3026,44738,3026,0.24546701730650966,0.0,0.9
3027,44755,3027,1.124032121579603,0.0,0.8571428571428571
3028,44772,3028,0.36234138441068353,0.0,0.9
3029,44781,3029,0.18228591000661254,1.0,1.0
3030,44798,3030,0.3806526351982029,0.0,0.9090909090909091
3031,44815,3031,0.13722644466906786,0.0,0.8888888888888888
3032,44832,3032,0.1272505122631742,0.0,0.9166666666666666
3033,44849,3033,0.3880339998067939,0.0,0.8
3034,44858,3034,1.2176861577900127,0.0,0.875
3035,44875,3035,0.16135373764901928,1.0,1.0
3036,44884,3036,0.6076197274669539,0.0,0.8571428571428571
3037,44893,3037,1.3329487736336887,0.0,0.8
3038,44902,3038,0.5463033551350236,0.0,0.75
3039,44919,3039,0.6287090340529176,0.0,0.7857142857142857
3040,44936,3040,0.1668425715797639,1.0,1.0
3041,44953,3041,0.6483562894048873,0.0,0.9
3042,44970,3042,0.4847321926858825,0.0,0.8333333333333334
3043,44987,3043,0.8859890654566698,0.0,0.7142857142857143
3044,45004,3044,0.7387312388838652,0.0,0.9285714285714286
3045,45021,3045,0.295552221374237,0.0,0.8888888888888888
3046,45038,3046,0.5941973855260585,0.0,0.9090909090909091
3047,45055,3047,0.18509770742639375,0.0,0.8888888888888888
3048,45072,3048,0.5398487155182465,0.0,0.9
3049,45089,3049,0.4211430144987389,1.0,1.0
3050,45106,3050,0.332478039432317,0.0,0.9
3051,45123,3051,0.38429355514381314,0.0,0.9166666666666666
3052,45140,3052,0.7708107054131688,0.0,0.9
3053,45149,3053,1.8516426645219326,0.0,0.5714285714285714
3054,45166,3054,0.4051573780534454,0.0,0.9090909090909091
3055,45183,3055,0.6194565595442327,0.0,0.8
3056,45200,3056,0.7927412667257272,0.0,0.9230769230769231
3057,45217,3057,1.0238745060632937,0.0,0.8181818181818182
3058,45226,3058,0.6387201999750687,0.0,0.7142857142857143
3059,45235,3059,0.6099726089305477,0.0,0.75
3060,45252,3060,0.7566145962332484,0.0,0.7
3061,45261,3061,3.413952274262556,0.0,0.375
3062,45270,3062,0.9247559943214583,0.0,0.8
3063,45287,3063,0.3509493310948528,0.0,0.9
3064,45312,3064,0.39378304493319166,0.0,0.8636363636363636
3065,45321,3065,0.45658553575049154,0.0,0.8571428571428571
3066,45330,3066,0.7317295190878212,0.0,0.875
3067,45347,3067,0.15723886167533863,0.0,0.8888888888888888
3068,45364,3068,0.30511430974001996,0.0,0.7777777777777778
3069,45381,3069,0.8614606162088876,0.0,0.9
3070,45406,3070,0.4675444575407255,0.0,0.8235294117647058
3071,45423,3071,0.5608308961645889,0.0,0.9090909090909091
3072,45440,3072,0.17244346803749977,1.0,1.0
3073,45449,3073,0.3884438131353818,1.0,1.0
3074,45474,3074,1.0126725569316477,0.0,0.6666666666666666
3075,45491,3075,0.20543481784258333,0.0,0.9090909090909091
3076,45508,3076,0.7305663347157747,0.0,0.8333333333333334
3077,45517,3077,0.26965566204375335,0.0,0.8333333333333334
3078,45526,3078,0.9099190948036266,0.0,0.625
3079,45543,3079,0.9445526447307202,0.0,0.8333333333333334
3080,45560,3080,0.4271141864301171,0.0,0.9090909090909091
3081,45577,3081,0.28051998626727936,1.0,1.0
3082,45594,3082,0.3338904583556541,0.0,0.9166666666666666
3083,45603,3083,0.4034050686750561,0.0,0.8
3084,45612,3084,0.39561391330789775,0.0,0.75
3085,45621,3085,0.7325616877060384,0.0,0.6
3086,45638,3086,0.39057156304897944,0.0,0.9
3087,45655,3087,0.3974310985381635,0.0,0.9090909090909091
3088,45672,3088,0.33106581261381507,0.0,0.9090909090909091
3089,45689,3089,0.3960590227507055,0.0,0.7777777777777778
3090,45706,3090,0.21060208876951947,0.0,0.9166666666666666
3091,45723,3091,0.7366271708597196,0.0,0.9090909090909091
3092,45740,3092,0.506845527495102,0.0,0.9166666666666666
3093,45749,3093,0.718097115159253,0.0,0.8333333333333334
3094,45758,3094,1.1281567902333336,0.0,0.8333333333333334
3095,45775,3095,0.36959311271630213,0.0,0.9
3096,45792,3096,0.5830727180036774,0.0,0.8888888888888888
3097,45801,3097,0.1871217512525618,1.0,1.0
3098,45818,3098,0.26907453334661113,0.0,0.9
3099,45827,3099,0.15609920118004084,1.0,1.0
3100,45844,3100,0.3567215330606359,0.0,0.7777777777777778
3101,45861,3101,0.6973596226523568,0.0,0.8333333333333334
3102,45870,3102,0.8247096247505397,0.0,0.8571428571428571
3103,45887,3103,0.44915011650300585,0.0,0.8888888888888888
3104,45904,3104,0.2855492112425395,0.0,0.9166666666666666
3105,45921,3105,0.33145142651119386,0.0,0.9166666666666666
3106,45930,3106,0.8145866763734375,0.0,0.8333333333333334
3107,45947,3107,0.5746741885704978,0.0,0.9230769230769231
3108,45964,3108,0.193311555654347,0.0,0.8461538461538461
3109,45973,3109,0.6906294899590648,0.0,0.875
3110,45990,3110,0.7040789365537421,0.0,0.9230769230769231
3111,45999,3111,1.375823449139716,0.0,0.8333333333333334
3112,46016,3112,0.5712111947359517,0.0,0.8888888888888888
3113,46033,3113,0.4871191391721368,0.0,0.8888888888888888
3114,46050,3114,0.9208055757189868,0.0,0.8333333333333334
3115,46067,3115,0.4181364974959223,0.0,0.8333333333333334
3116,46084,3116,0.42936111199725246,0.0,0.9230769230769231
3117,46093,3117,1.3855130581650883,0.0,0.8571428571428571
3118,46110,3118,0.2539936703576018,1.0,1.0
3119,46119,3119,0.6733889905153774,0.0,0.75
3120,46136,3120,0.7909503412108734,0.0,0.9166666666666666
3121,46153,3121,0.328909762423109,0.0,0.9230769230769231
3122,46170,3122,0.6610734181821618,0.0,0.8888888888888888
3123,46179,3123,0.2874741977429949,0.0,0.75
3124,46196,3124,0.48355044979277295,0.0,0.9
3125,46213,3125,0.41192678719153264,0.0,0.9230769230769231
3126,46230,3126,0.37825745845645997,0.0,0.9166666666666666
3127,46247,3127,0.41894724903795577,0.0,0.8888888888888888
3128,46264,3128,0.523794722605416,0.0,0.8
3129,46273,3129,0.2080824333097553,1.0,1.0
3130,46290,3130,0.39131592935154913,0.0,0.9090909090909091
3131,46307,3131,0.44075991318095475,0.0,0.9090909090909091
3132,46324,3132,0.6405639231370515,0.0,0.9090909090909091
3133,46349,3133,0.7202689070601309,0.0,0.7058823529411765
3134,46358,3134,0.9148760634707287,0.0,0.8333333333333334
3135,46375,3135,0.6925967774316746,0.0,0.7777777777777778
3136,46392,3136,0.38229233754486813,0.0,0.9
3137,46409,3137,0.7948047197987762,0.0,0.9166666666666666
3138,46418,3138,2.5970559988636523,0.0,0.375
3139,46435,3139,0.5312267591416457,0.0,0.8888888888888888
3140,46444,3140,0.6196770004171412,0.0,0.875
3141,46453,3141,1.4987362708197907,0.0,0.6666666666666666
3142,46462,3142,0.9012779642944224,0.0,0.875
3143,46479,3143,0.5008693661330881,0.0,0.8571428571428571
3144,46496,3144,1.2844893419696746,0.0,0.8181818181818182
3145,46513,3145,0.6215808896340604,0.0,0.8888888888888888
3146,46530,3146,1.2878653849661532,0.0,0.6363636363636364
3147,46547,3147,0.5476735123011167,0.0,0.75
3148,46556,3148,0.5694889123842586,0.0,0.75
3149,46565,3149,0.014222669531591237,1.0,1.0
3150,46574,3150,0.46307776391040534,1.0,1.0
3151,46591,3151,0.7208639134050729,0.0,0.8571428571428571
3152,46600,3152,0.5264656443885087,0.0,0.875
3153,46609,3153,0.2200192164405621,1.0,1.0
3154,46618,3154,0.6029954077590105,0.0,0.8333333333333334
3155,46635,3155,0.41145694771330454,0.0,0.9
3156,46652,3156,0.8094542248132939,0.0,0.7857142857142857
3157,46661,3157,0.9748099628923228,0.0,0.8571428571428571
3158,46678,3158,0.7578518495625985,0.0,0.7777777777777778
3159,46695,3159,0.9027131609824437,0.0,0.8333333333333334
3160,46712,3160,0.2704259451188591,0.0,0.9090909090909091
3161,46729,3161,0.7754486005495949,0.0,0.75
3162,46746,3162,0.286084366432533,0.0,0.9090909090909091
3163,46763,3163,0.3038209350208376,0.0,0.8461538461538461
3164,46780,3164,0.3076102858349259,0.0,0.9166666666666666
3165,46789,3165,0.253824919462204,0.0,0.8
3166,46806,3166,0.46745212457503627,0.0,0.9230769230769231
3167,46815,3167,0.6139473225921392,0.0,0.25
3168,46824,3168,0.7618778745891177,0.0,0.6666666666666666
3169,46833,3169,1.3400826004362898,0.0,0.7142857142857143
3170,46850,3170,0.5897597323928494,0.0,0.8181818181818182
3171,46867,3171,0.6423646738185198,0.0,0.8181818181818182
3172,46884,3172,0.2753221186394512,0.0,0.9166666666666666
3173,46901,3173,1.0396960423868222,0.0,0.75
3174,46926,3174,0.45655101600588444,0.0,0.9411764705882353
3175,46943,3175,0.989455884529491,0.0,0.7272727272727273
3176,46952,3176,1.1277403356361901,0.0,0.75
3177,46969,3177,0.46812355378142456,0.0,0.8888888888888888
3178,46986,3178,0.4714528659960706,0.0,0.8888888888888888
3179,46995,3179,0.5232627158186602,0.0,0.7142857142857143
3180,47012,3180,0.7539148964087872,0.0,0.9090909090909091
3181,47021,3181,0.6681555423419923,0.0,0.75
3182,47038,3182,0.18097400352490922,0.0,0.8888888888888888
3183,47055,3183,0.5574056615287191,0.0,0.75
3184,47064,3184,0.8975721047609113,0.0,0.6666666666666666
3185,47081,3185,0.6544007859116618,0.0,0.8888888888888888
3186,47098,3186,0.8432604106733379,0.0,0.8333333333333334
3187,47115,3187,0.07096036242512582,1.0,1.0
3188,47132,3188,0.2674028201008696,0.0,0.9166666666666666
3189,47141,3189,1.8920320527558943,0.0,0.625
3190,47158,3190,0.4390032486699056,0.0,0.7777777777777778
3191,47175,3191,1.3336151187186829,0.0,0.8571428571428571
3192,47192,3192,0.46884233964919986,0.0,0.8181818181818182
3193,47201,3193,0.9514063226815779,0.0,0.875
3194,47210,3194,0.8530059059557971,0.0,0.875
3195,47227,3195,0.38723910876797163,0.0,0.9
3196,47244,3196,0.6304443613480544,0.0,0.7
3197,47253,3197,0.4407819297121023,0.0,0.8333333333333334
3198,47262,3198,0.30352017959558,1.0,1.0
3199,47287,3199,0.355616333737089,0.0,0.9411764705882353
3200,47304,3200,0.14898359935984473,0.0,0.8888888888888888
3201,47313,3201,0.47807514923624694,0.0,0.6666666666666666
3202,47330,3202,0.30216889048818985,0.0,0.8666666666666667
3203,47347,3203,0.40193116241536586,0.0,0.9333333333333333
3204,47364,3204,0.3919885693287597,0.0,0.8461538461538461
3205,47373,3205,0.4970778542046901,0.0,0.875
3206,47390,3206,0.2865413831314072,1.0,1.0
3207,47399,3207,0.30744572600815445,1.0,1.0
3208,47416,3208,0.7736562764981159,0.0,0.8181818181818182
3209,47425,3209,0.7513014472351642,0.0,0.8
3210,47442,3210,0.2898009790661149,0.0,0.9166666666666666
3211,47459,3211,0.3631223326392501,0.0,0.8666666666666667
3212,47476,3212,0.5294154468876968,0.0,0.9166666666666666
3213,47493,3213,0.14813483110719972,0.0,0.9090909090909091
3214,47502,3214,1.0557925838511437,0.0,0.8571428571428571
3215,47511,3215,1.0202188903349452,0.0,0.875
3216,47528,3216,0.16401398078215834,0.0,0.9166666666666666
3217,47537,3217,0.9997733281925321,0.0,0.7142857142857143
3218,47546,3218,0.6106615200769738,0.0,0.875
3219,47563,3219,1.159560067782877,0.0,0.6363636363636364
3220,47580,3220,0.5760698039448471,0.0,0.9090909090909091
3221,47589,3221,0.616780627053231,0.0,0.6666666666666666
3222,47606,3222,0.8549294122494757,0.0,0.7692307692307693
3223,47623,3223,0.6281362684312626,0.0,0.8
3224,47640,3224,0.6448458111476612,0.0,0.9230769230769231
3225,47657,3225,0.3936421777230521,0.0,0.8571428571428571
3226,47666,3226,1.3590888280014042,0.0,0.8571428571428571
3227,47683,3227,0.46746911584341433,0.0,0.8
3228,47700,3228,1.283642759878603,0.0,0.7272727272727273
3229,47717,3229,1.1061429642286384,0.0,0.6666666666666666
3230,47726,3230,1.4774996923431445,0.0,0.875
3231,47735,3231,0.5799659926851746,0.0,0.8571428571428571
3232,47752,3232,0.5910462074091356,0.0,0.9230769230769231
3233,47761,3233,0.3237916035577655,0.0,0.5
3234,47778,3234,0.08858578412201723,1.0,1.0
3235,47795,3235,0.5000072596340033,0.0,0.9166666666666666
3236,47812,3236,0.32340355414442,0.0,0.9
3237,47829,3237,1.2627554892719672,0.0,0.6
3238,47838,3238,0.6265764235286042,0.0,0.8571428571428571
3239,47855,3239,0.3781524053027283,0.0,0.8666666666666667
3240,47864,3240,0.6301707950769924,0.0,0.875
3241,47881,3241,0.5898913884071959,0.0,0.9090909090909091
3242,47898,3242,0.27630516444196473,0.0,0.9
3243,47915,3243,0.25363496982382117,0.0,0.9230769230769231
3244,47924,3244,0.729614634270547,0.0,0.875
3245,47941,3245,0.7278775552827028,0.0,0.8181818181818182
3246,47950,3246,0.5568941890960559,0.0,0.8
3247,47967,3247,0.34798300499096513,0.0,0.9090909090909091
3248,47976,3248,1.9096302875550464,0.0,0.5714285714285714
3249,47985,3249,0.7891611296986412,0.0,0.875
3250,48002,3250,0.4821029238126542,0.0,0.8333333333333334
3251,48011,3251,0.6254241081041982,0.0,0.8571428571428571
3252,48028,3252,0.5865457240674914,0.0,0.8333333333333334
3253,48045,3253,0.36871802967107214,0.0,0.9230769230769231
3254,48062,3254,0.9597036833206403,0.0,0.8
3255,48071,3255,0.261024696752429,1.0,1.0
3256,48088,3256,1.1342815347547912,0.0,0.7272727272727273
3257,48105,3257,0.20818990599723453,0.0,0.9166666666666666
3258,48114,3258,0.9704905623220839,0.0,0.875
3259,48131,3259,0.8798172887585451,0.0,0.7142857142857143
3260,48140,3260,1.0229822052060626,0.0,0.8333333333333334
3261,48157,3261,0.3897632457506006,0.0,0.9090909090909091
3262,48174,3262,0.9538799115206302,0.0,0.8571428571428571
3263,48191,3263,0.1586271762753313,1.0,1.0
3264,48208,3264,0.2012816892161311,0.0,0.8461538461538461
3265,48225,3265,0.7885568879812013,0.0,0.8
3266,48234,3266,0.3271156866203455,0.0,0.8333333333333334
3267,48243,3267,0.9275657512480393,0.0,0.8333333333333334
3268,48252,3268,1.105242740828544,0.0,0.8333333333333334
3269,48269,3269,0.31917606747228433,0.0,0.9285714285714286
3270,48286,3270,0.4006271806174482,0.0,0.8888888888888888
3271,48295,3271,0.2884588944498887,1.0,1.0
3272,48312,3272,0.3972568790522928,0.0,0.9090909090909091
3273,48329,3273,0.26953856986301616,0.0,0.9090909090909091
3274,48346,3274,0.6083668390479922,0.0,0.9090909090909091
3275,48363,3275,0.5070293059120559,0.0,0.8
3276,48372,3276,0.2670833715810659,0.0,0.875
3277,48381,3277,0.5806040060706437,0.0,0.6
3278,48398,3278,0.6069533970451175,0.0,0.9230769230769231
3279,48415,3279,0.7468431890010834,0.0,0.8
3280,48432,3280,0.5158519477834851,0.0,0.8
3281,48441,3281,1.1559210054110736,0.0,0.4
3282,48450,3282,0.6265958895091899,0.0,0.875
3283,48459,3283,0.47035533690359443,0.0,0.75
3284,48468,3284,0.9162875914480537,0.0,0.8
3285,48485,3285,0.2766608943402389,0.0,0.9166666666666666
3286,48502,3286,0.3151688954749261,0.0,0.9
3287,48519,3287,0.5288695088311215,0.0,0.8888888888888888
3288,48536,3288,1.1844040871092147,0.0,0.8461538461538461
3289,48545,3289,0.5491733529634075,0.0,0.875
3290,48562,3290,0.4892726553698594,0.0,0.9166666666666666
3291,48579,3291,0.7317888673745756,0.0,0.9090909090909091
3292,48596,3292,0.3217445990175065,0.0,0.9166666666666666
3293,48613,3293,0.5779556896795839,0.0,0.8888888888888888
3294,48630,3294,0.23490098759242528,1.0,1.0
3295,48639,3295,0.6660671278368682,0.0,0.8571428571428571
3296,48656,3296,0.38046608127910986,0.0,0.8888888888888888
3297,48673,3297,0.2701225946179875,0.0,0.9285714285714286
3298,48690,3298,0.868040258714057,0.0,0.8181818181818182
3299,48699,3299,0.6203370362636633,0.0,0.8571428571428571
3300,48716,3300,0.47487567437752887,0.0,0.9230769230769231
3301,48733,3301,0.2706576227169819,0.0,0.9090909090909091
3302,48750,3302,0.23850140273862053,0.0,0.8888888888888888
3303,48767,3303,0.6210174360591516,0.0,0.9
3304,48784,3304,0.6369872394734557,0.0,0.9285714285714286
3305,48801,3305,0.4802961238976877,0.0,0.9090909090909091
3306,48818,3306,0.1808414909662588,0.0,0.9090909090909091
3307,48835,3307,0.9227297640928214,0.0,0.7333333333333333
3308,48860,3308,0.2793684774514986,0.0,0.8823529411764706
3309,48877,3309,0.6668915172826928,0.0,0.6666666666666666
3310,48894,3310,0.6677867680937197,0.0,0.8333333333333334
3311,48911,3311,0.5859268474305281,0.0,0.9090909090909091
3312,48920,3312,0.8918327711362508,0.0,0.8571428571428571
3313,48937,3313,0.5381630786033682,0.0,0.8125
3314,48954,3314,0.5325183456589002,0.0,0.9090909090909091
3315,48979,3315,0.45695339257099477,0.0,0.8235294117647058
3316,48988,3316,0.7425245267513674,0.0,0.8
3317,48997,3317,0.8368045738563978,1.0,1.0
3318,49014,3318,0.3635670459112248,0.0,0.9375
3319,49031,3319,0.3709790839533298,0.0,0.875
3320,49048,3320,0.9894391201811459,0.0,0.8125
3321,49065,3321,0.9530689253224409,0.0,0.5
3322,49074,3322,0.43707218032795936,0.0,0.875
3323,49083,3323,1.2930268460386287,0.0,0.75
3324,49100,3324,0.1724141359773057,1.0,1.0
3325,49117,3325,0.6344484908404411,0.0,0.8333333333333334
3326,49134,3326,0.7168292483402183,0.0,0.7777777777777778
3327,49151,3327,0.7349221194344864,0.0,0.9
3328,49176,3328,0.7138068014881563,0.0,0.7222222222222222
3329,49193,3329,0.8600564662115744,0.0,0.9090909090909091
3330,49202,3330,0.9292717666867247,0.0,0.875
3331,49219,3331,0.036166607504672044,1.0,1.0
3332,49228,3332,0.2669838326983154,1.0,1.0
3333,49245,3333,0.20708373985195294,0.0,0.9333333333333333
3334,49262,3334,0.4723077156137947,0.0,0.9230769230769231
3335,49279,3335,0.53620371847569,0.0,0.9
3336,49288,3336,0.5912911459136012,0.0,0.875
3337,49305,3337,0.588037469480696,0.0,0.8181818181818182
3338,49322,3338,0.505135010883123,0.0,0.9090909090909091
3339,49331,3339,0.48909492610255256,0.0,0.8571428571428571
3340,49348,3340,0.4607436728383618,0.0,0.9285714285714286
3341,49365,3341,0.3192654186641448,0.0,0.8888888888888888
3342,49374,3342,0.7388644381426275,0.0,0.8333333333333334
3343,49383,3343,0.19536673871334642,0.0,0.8
3344,49400,3344,0.1301894809703299,1.0,1.0
3345,49409,3345,1.8738695521678892,0.0,0.625
3346,49426,3346,1.1771868324322483,0.0,0.7692307692307693
3347,49443,3347,0.44624349482558046,0.0,0.8888888888888888
3348,49460,3348,0.23137905473095088,0.0,0.9
3349,49477,3349,0.47613673248969235,0.0,0.9090909090909091
3350,49494,3350,0.31903097977806283,0.0,0.9090909090909091
3351,49511,3351,0.4849182131086138,0.0,0.9090909090909091
3352,49520,3352,0.7289808605637518,0.0,0.875
3353,49529,3353,0.5300202975049615,0.0,0.6666666666666666
3354,49546,3354,0.41910037960406044,0.0,0.9090909090909091
3355,49563,3355,0.4463993086217215,0.0,0.8888888888888888
3356,49580,3356,0.5699261920142931,0.0,0.9333333333333333
3357,49597,3357,0.2838860673043655,0.0,0.9
3358,49614,3358,0.7383578951412346,0.0,0.9
3359,49631,3359,0.28926819552725647,0.0,0.9230769230769231
3360,49648,3360,0.4294477049420493,0.0,0.9285714285714286
3361,49657,3361,0.8010476977506187,0.0,0.8333333333333334
3362,49674,3362,0.2044982090369558,1.0,1.0
3363,49683,3363,1.1668832667637616,0.0,0.5
3364,49692,3364,0.900468931566138,0.0,0.8571428571428571
3365,49701,3365,1.1439324202001444,0.0,0.8
3366,49710,3366,0.5643889224411396,0.0,0.875
3367,49719,3367,1.7141402096603997,0.0,0.625
3368,49736,3368,0.2895350136277557,1.0,1.0
3369,49753,3369,0.30297058340147487,0.0,0.7777777777777778
3370,49770,3370,0.5607672821315646,0.0,0.8333333333333334
3371,49787,3371,0.22076182934051758,0.0,0.9285714285714286
3372,49812,3372,0.5253025758282774,0.0,0.8
3373,49829,3373,0.484590597393435,0.0,0.9285714285714286
3374,49846,3374,0.16881145353404037,0.0,0.8888888888888888
3375,49863,3375,0.4372123047069181,0.0,0.9
3376,49880,3376,0.21254872571967098,1.0,1.0
3377,49897,3377,0.5148634831130039,0.0,0.9090909090909091
3378,49914,3378,0.6065682636333349,0.0,0.7777777777777778
3379,49931,3379,0.9242469305545455,0.0,0.8
3380,49948,3380,0.3253206893844549,0.0,0.9
3381,49957,3381,0.821728225069819,0.0,0.875
3382,49966,3382,0.4349638754501939,0.0,0.5
3383,49983,3383,1.0054883505372345,0.0,0.7692307692307693
3384,50000,3384,0.32264259217913605,0.0,0.9
3385,50017,3385,0.45932540480134776,0.0,0.7777777777777778
3386,50026,3386,1.039901690557599,0.0,0.75
3387,50043,3387,0.5280385886726435,0.0,0.9090909090909091
3388,50052,3388,1.3995836964822956,0.0,0.625
3389,50061,3389,0.6243311537546106,0.0,0.8
3390,50078,3390,0.4363609092315528,0.0,0.7777777777777778
3391,50087,3391,0.6421086793634458,0.0,0.875
3392,50104,3392,1.1548292045097668,0.0,0.8333333333333334
3393,50121,3393,0.3450944804521896,0.0,0.9090909090909091
3394,50138,3394,0.3994105790394542,0.0,0.8888888888888888
3395,50147,3395,0.2452747651404934,0.0,0.875
3396,50164,3396,0.44132712711621025,0.0,0.8333333333333334
3397,50173,3397,1.5124953129966343,0.0,0.7142857142857143
3398,50190,3398,0.6780370701110314,0.0,0.7142857142857143
3399,50207,3399,0.368022348935483,0.0,0.8888888888888888
3400,50216,3400,0.18624139454914257,0.0,0.75
3401,50233,3401,0.4224303840063328,0.0,0.9230769230769231
3402,50250,3402,0.3802164621074553,0.0,0.9285714285714286
3403,50267,3403,0.2904534107068457,0.0,0.9285714285714286
3404,50284,3404,0.6167989386651698,0.0,0.8888888888888888
3405,50301,3405,0.6882883340620936,0.0,0.8
3406,50318,3406,0.3338399479198415,0.0,0.9090909090909091
3407,50335,3407,0.31919385322726157,0.0,0.9
3408,50352,3408,0.5701734769867812,0.0,0.8
3409,50361,3409,1.937099567381665,0.0,0.6666666666666666
3410,50378,3410,0.31504724514218196,0.0,0.9166666666666666
3411,50395,3411,0.9806535013575512,0.0,0.8
3412,50412,3412,0.19185214015669771,0.0,0.9
3413,50429,3413,0.7887993993986413,0.0,0.7
3414,50446,3414,0.24747928315955292,0.0,0.8461538461538461
3415,50463,3415,0.7248058873706782,0.0,0.9230769230769231
3416,50472,3416,1.3839986382899951,0.0,0.875
3417,50481,3417,0.5459416880039498,0.0,0.6
3418,50490,3418,1.1255121995927766,0.0,0.6666666666666666
3419,50507,3419,0.12924326151687637,1.0,1.0
3420,50524,3420,0.7010622254839518,0.0,0.8666666666666667
3421,50533,3421,0.747412938781963,0.0,0.75
3422,50550,3422,0.3332706541040471,0.0,0.8571428571428571
3423,50567,3423,0.475377264789131,0.0,0.9
3424,50584,3424,0.1464356020901647,0.0,0.9
3425,50593,3425,0.18799861625302583,0.0,0.8
3426,50610,3426,0.37410371494843275,0.0,0.7777777777777778
3427,50627,3427,0.3956745396446877,0.0,0.8181818181818182
3428,50644,3428,0.45435962310875766,0.0,0.9
3429,50653,3429,1.1422353511443362,0.0,0.75
3430,50670,3430,0.5133703316309379,0.0,0.9
3431,50687,3431,0.35268747742520645,0.0,0.9
3432,50704,3432,1.5136769536086376,0.0,0.6
3433,50713,3433,1.1613753901910968,0.0,0.8333333333333334
3434,50730,3434,0.32968737521241565,0.0,0.8181818181818182
3435,50747,3435,0.27434838897352165,0.0,0.9230769230769231
3436,50764,3436,0.2709422005536908,0.0,0.8888888888888888
3437,50781,3437,0.5314419162459671,0.0,0.8181818181818182
3438,50806,3438,0.3874532064064624,0.0,0.9411764705882353
3439,50823,3439,0.3152461888599021,0.0,0.8888888888888888
3440,50832,3440,0.7207273518251895,0.0,0.8
3441,50849,3441,0.20154121447353646,0.0,0.9166666666666666
3442,50866,3442,0.4210018535377458,0.0,0.9
3443,50883,3443,0.22895663946292188,0.0,0.8888888888888888
3444,50892,3444,1.4141434045886854,0.0,0.5
3445,50909,3445,0.4077594828738569,0.0,0.9090909090909091
3446,50926,3446,0.6911827654575973,0.0,0.8461538461538461
3447,50943,3447,0.17109087463506967,1.0,1.0
3448,50960,3448,0.2068596339155988,0.0,0.9333333333333333
3449,50977,3449,0.14953128044416886,0.0,0.9090909090909091
3450,50994,3450,0.8049686488285204,0.0,0.8181818181818182
3451,51011,3451,0.5752426570261377,0.0,0.8
3452,51020,3452,0.3013546741376558,0.0,0.8571428571428571
3453,51037,3453,0.4317057063522043,0.0,0.8333333333333334
3454,51054,3454,0.8149250547066913,0.0,0.9090909090909091
3455,51071,3455,0.8397196948353667,0.0,0.7777777777777778
3456,51080,3456,0.6796976942569017,0.0,0.875
3457,51097,3457,0.526268529914887,0.0,0.8
3458,51114,3458,0.5002880303530333,0.0,0.9285714285714286
3459,51123,3459,0.3224819727533941,0.0,0.6666666666666666
3460,51148,3460,0.3576851636680658,0.0,0.8888888888888888
3461,51165,3461,0.42198467079288093,0.0,0.8571428571428571
3462,51182,3462,0.48974938529136125,0.0,0.8
3463,51199,3463,0.3584197589534597,0.0,0.9090909090909091
3464,51216,3464,0.5674468797642476,0.0,0.7
3465,51233,3465,0.32368017616039424,0.0,0.9090909090909091
3466,51250,3466,1.2511659776676538,0.0,0.6153846153846154
3467,51259,3467,2.091788754294612,0.0,0.625
3468,51276,3468,0.5246055768750466,0.0,0.8571428571428571
3469,51293,3469,0.33963229633513947,0.0,0.875
3470,51310,3470,0.31840988747899246,0.0,0.9166666666666666
3471,51319,3471,0.2676131436601281,1.0,1.0
3472,51328,3472,0.19072868302464485,1.0,1.0
3473,51345,3473,0.46727884319625446,0.0,0.9
3474,51362,3474,0.5682360633945791,0.0,0.6666666666666666
3475,51379,3475,0.6265787202901265,0.0,0.9
3476,51388,3476,0.5353212912450545,0.0,0.8
3477,51405,3477,1.044570027543159,0.0,0.875
3478,51422,3478,1.1348209874171573,0.0,0.8
3479,51439,3479,0.5738068653299706,0.0,0.9166666666666666
3480,51456,3480,0.7602961452125783,0.0,0.8666666666666667
3481,51473,3481,0.20850249892218287,1.0,1.0
3482,51490,3482,0.38108806197851663,0.0,0.8888888888888888
3483,51499,3483,0.3898695623502135,0.0,0.875
3484,51516,3484,0.43163453987995126,0.0,0.9166666666666666
3485,51533,3485,0.22279578104905795,0.0,0.9333333333333333
